2.337606602922016066e+02,6.178879428130196061e+01,1.271792669829451761e+01,9.109072324785211450e+00,1.345479873950041538e+00,8.837843642669592770e-01,8.399999999999999689e-01,4.400000000000000000e+01,1.830240488507591863e+02
2.381787598040374689e+02,7.445614329347532134e+01,1.000679297271179635e+01,7.865871083309668776e+00,1.007687372174835616e+00,5.937284216057798769e-01,9.000000000000000222e-01,4.400000000000000000e+01,4.225358915013148362e+02
2.485325791963730637e+02,7.788009210908910518e+01,1.368747618866294857e+01,9.848559740378911798e+00,1.006396992695623327e+00,5.089039512529043296e-01,8.800000000000000044e-01,4.600000000000000000e+01,3.453522039380827664e+02
2.474201048610990767e+02,6.442482354607905393e+01,1.003420474808362783e+01,9.949741417002117672e+00,1.079281365530169179e+00,9.900170919328483699e-01,8.800000000000000044e-01,4.300000000000000000e+01,2.547908949679220711e+02
2.363314985617330706e+02,7.889683029856546170e+01,1.327959500765384249e+01,6.686674382616329737e+00,1.268360361095163480e+00,6.019534751179816956e-01,8.000000000000000444e-01,4.400000000000000000e+01,2.996544885030069736e+02
2.357189227113908601e+02,6.582199319824886175e+01,1.024968941325623462e+01,7.246235735010706058e+00,1.364070772155550726e+00,7.611720213407814351e-01,8.800000000000000044e-01,4.300000000000000000e+01,1.879663266815540226e+02
2.324422000103615176e+02,7.042203280674398513e+01,1.130333312851674421e+01,7.083849232628111281e+00,1.437462205511335078e+00,6.994422246116764885e-01,8.399999999999999689e-01,4.700000000000000000e+01,1.274565705843716330e+02
2.372893640723031297e+02,6.474088247718151479e+01,1.245994314505813882e+01,7.014168440544313654e+00,1.387819450877166627e+00,8.627395948410345738e-01,7.199999999999999734e-01,4.500000000000000000e+01,2.717810263920242733e+02
2.461486628148660429e+02,6.996492626481861521e+01,1.363383888244703002e+01,9.220417746312454810e+00,1.322707036185116980e+00,5.876798848194872971e-01,6.999999999999999556e-01,4.300000000000000000e+01,3.713760588666830245e+02
2.371045020105734409e+02,7.433451898052834395e+01,1.395726758294356706e+01,7.329662581453909809e+00,1.494507647520603166e+00,5.186242817990098786e-01,8.599999999999999867e-01,4.500000000000000000e+01,3.257244365842225307e+02
2.330967681748235805e+02,6.983809017068867320e+01,1.094887119971766332e+01,7.836658288667672778e+00,1.034263150981912460e+00,5.621194528336270757e-01,9.000000000000000222e-01,4.400000000000000000e+01,2.334091500733577789e+02
2.451287831412402056e+02,6.515528304595284226e+01,1.109727735271682825e+01,8.058163761891476540e+00,1.382624258654733040e+00,9.271489734050144538e-01,7.199999999999999734e-01,4.700000000000000000e+01,1.587914663922991849e+02
2.430784919153372527e+02,7.225306690265445297e+01,1.225310580778678826e+01,7.433882275630027792e+00,1.152554997751602972e+00,8.403860219596246406e-01,7.199999999999999734e-01,4.300000000000000000e+01,2.960897530819898407e+02
2.357068849866946323e+02,7.688804165030779814e+01,1.068424253724216655e+01,8.960578558799875637e+00,1.476626183530144631e+00,7.701609939500099200e-01,8.800000000000000044e-01,4.500000000000000000e+01,1.982635518230005971e+02
2.450865555033282135e+02,6.903437127895226411e+01,1.065474695897895785e+01,8.322787289209033545e+00,1.476846793976214878e+00,8.260418743646257278e-01,8.800000000000000044e-01,4.300000000000000000e+01,1.590198591895357367e+02
2.365711318218945962e+02,6.913090275758267467e+01,1.311873533572198447e+01,9.066483466165777827e+00,1.086970337773863093e+00,5.270188344598447650e-01,8.000000000000000444e-01,4.400000000000000000e+01,3.523003760238142945e+02
2.417887939106419140e+02,6.701080861315340087e+01,1.348414308042938536e+01,6.098383970741654281e+00,1.288518481324952836e+00,8.249374851803115138e-01,7.600000000000000089e-01,4.500000000000000000e+01,2.695544013551854619e+02
2.438684161479943384e+02,7.919932536553211833e+01,1.367093859411827061e+01,8.180369675970352361e+00,1.107767784692833546e+00,7.603998174624804207e-01,9.000000000000000222e-01,4.600000000000000000e+01,1.853999202487127320e+02
2.380645925636227105e+02,6.579914557134759434e+01,1.145871630001940389e+01,6.558391657576940759e+00,1.079927032317053115e+00,7.650217713862640379e-01,9.000000000000000222e-01,4.600000000000000000e+01,1.579564855206426728e+02
2.434892696542903821e+02,7.911042139087176395e+01,1.336989294323386268e+01,7.749360461097935193e+00,1.169111278025452005e+00,8.755984155508522715e-01,8.800000000000000044e-01,4.400000000000000000e+01,1.548002990764622382e+02
2.326845032618703613e+02,7.143328702310088829e+01,1.116301579857253756e+01,7.416723396880256836e+00,1.286234882408203939e+00,6.021823748023271694e-01,8.000000000000000444e-01,4.500000000000000000e+01,1.342959933395399048e+02
2.310752750866766405e+02,6.567079250591265804e+01,1.169891555301839325e+01,9.654758607077726040e+00,1.157893704557044323e+00,8.126547624048978680e-01,7.199999999999999734e-01,4.400000000000000000e+01,2.752138946673657642e+02
2.403185368177977352e+02,7.842679745453357043e+01,1.154895451687698227e+01,8.258214527623376711e+00,1.266192447754693529e+00,9.746935825473833637e-01,7.199999999999999734e-01,4.400000000000000000e+01,1.909054093871656619e+02
2.459539650264044610e+02,6.206402945378745528e+01,1.272550902048153887e+01,7.356799544765880938e+00,1.194253597593028182e+00,5.331908024817313407e-01,7.199999999999999734e-01,4.600000000000000000e+01,3.565761589656600563e+02
2.303517007310858560e+02,6.560082048936216381e+01,1.389706608100483898e+01,9.752056017956837408e+00,1.221553285460509564e+00,6.120139167131577462e-01,7.800000000000000266e-01,4.700000000000000000e+01,3.384608853493493825e+02
2.336246166504502639e+02,7.692244669128501755e+01,1.313772695506439270e+01,8.179600593920433482e+00,1.168133957874557538e+00,7.152794043696095727e-01,7.399999999999999911e-01,4.300000000000000000e+01,2.945499670760161166e+02
2.484854778364127128e+02,6.539130088126358942e+01,1.073318627752348320e+01,6.895182933726578867e+00,1.006291902786548009e+00,7.934194450654162845e-01,7.399999999999999911e-01,4.500000000000000000e+01,9.144900524577936096e+01
2.369185263602678049e+02,7.652883689228673347e+01,1.375045849421699273e+01,6.294625655867383429e+00,1.029244911685858854e+00,9.082861190720071809e-01,8.399999999999999689e-01,4.600000000000000000e+01,2.893762010646560725e+02
2.439597789883046062e+02,7.035539598846384024e+01,1.016471694710070928e+01,7.267074635418881101e+00,1.301083976526201447e+00,5.190192900853558555e-01,6.999999999999999556e-01,4.300000000000000000e+01,1.578133763825986478e+02
2.380121344209856318e+02,6.476351067743020451e+01,1.262379144527926655e+01,6.718916739523141501e+00,1.134580273611706547e+00,6.137593764319334566e-01,8.599999999999999867e-01,4.300000000000000000e+01,1.650392232933949117e+02
2.322001195921695000e+02,6.864141615345914715e+01,1.110085176945890062e+01,8.032440783315951904e+00,1.424767475250727333e+00,8.803844785334151712e-01,7.199999999999999734e-01,4.400000000000000000e+01,1.582188576769696340e+02
2.342697789661787624e+02,7.050676798787422683e+01,1.010213309808437998e+01,8.501362457592898991e+00,1.474652121430932938e+00,9.479501632451678983e-01,8.000000000000000444e-01,4.500000000000000000e+01,1.415901104033333127e+02
2.473567230591071961e+02,7.881682626668498415e+01,1.123038764653730226e+01,7.098181515610923142e+00,1.174217626563448302e+00,8.056827629891181175e-01,8.199999999999999512e-01,4.300000000000000000e+01,6.721441747421083335e+01
2.324602012284323109e+02,7.361654889377096822e+01,1.129909749519653772e+01,7.227216782866818789e+00,1.144460337351789203e+00,7.593249048829325831e-01,6.999999999999999556e-01,4.400000000000000000e+01,1.951711897935124398e+02
2.441768398452192912e+02,6.578599166419533617e+01,1.123352326099954013e+01,6.061314512571309265e+00,1.481788490185237173e+00,5.971836350893788836e-01,9.000000000000000222e-01,4.400000000000000000e+01,1.823089053272665581e+02
2.405102450980936908e+02,7.642708554726385728e+01,1.016906898930804815e+01,6.827240279562655445e+00,1.423260758134497594e+00,5.352726386348882759e-01,8.399999999999999689e-01,4.400000000000000000e+01,2.219421315179992007e+02
2.361378560976637004e+02,7.571723920756612358e+01,1.040451617240047000e+01,9.173182994764621512e+00,1.452531338611351419e+00,7.618357390266405904e-01,8.199999999999999512e-01,4.500000000000000000e+01,1.784028103725891867e+02
2.326687953862375764e+02,6.451201378670582187e+01,1.092458075286316799e+01,6.813109012874789094e+00,1.056102545063960285e+00,7.318099964077964259e-01,7.800000000000000266e-01,4.600000000000000000e+01,1.009790274562637364e+02
2.391457380305512288e+02,7.587530187231135415e+01,1.088869716324726156e+01,9.912087983733798069e+00,1.290332833875989627e+00,8.013686985461780932e-01,8.000000000000000444e-01,4.700000000000000000e+01,1.716298623977472744e+02
2.328312457131602855e+02,7.935513164253853802e+01,1.049353029477424393e+01,6.551511330976277137e+00,1.282070001931177261e+00,8.954536424533952044e-01,9.000000000000000222e-01,4.700000000000000000e+01,2.504638415262672027e+02
2.486427719650064603e+02,6.053748962764361607e+01,1.313170637682847719e+01,7.598022489553864389e+00,1.460615544364741281e+00,6.039767775119333493e-01,7.600000000000000089e-01,4.600000000000000000e+01,3.057858642819102215e+02
2.392847399808154876e+02,7.976347355780646353e+01,1.367881678434054926e+01,8.734712952393151042e+00,1.086186005994773662e+00,6.336722096480597033e-01,8.000000000000000444e-01,4.600000000000000000e+01,3.389358646957796282e+02
2.492162077276531704e+02,7.875176389433913471e+01,1.296742097226906765e+01,9.655429003450507253e+00,1.159969126528798800e+00,8.761499544444606435e-01,8.399999999999999689e-01,4.500000000000000000e+01,2.290728640198526875e+02
2.461210728380912371e+02,7.686104629384753650e+01,1.120880776638375487e+01,9.626278743147279826e+00,1.025739500873168231e+00,6.032086048784228716e-01,8.199999999999999512e-01,4.400000000000000000e+01,1.786085334833820184e+02
2.341893460411741614e+02,7.283367366860694858e+01,1.285244104415657773e+01,9.178189411599539937e+00,1.478370332847394497e+00,8.671750304626826278e-01,8.199999999999999512e-01,4.300000000000000000e+01,2.230071073416256695e+02
2.325688282234561370e+02,6.834166521825603979e+01,1.143624793741105350e+01,7.918934073290230913e+00,1.146760281293383477e+00,7.257913372561586307e-01,7.199999999999999734e-01,4.300000000000000000e+01,2.174496020291556704e+02
2.336296358826872108e+02,7.214589114661235669e+01,1.168552919802307244e+01,7.988274532580401655e+00,1.441319724432871263e+00,9.900512823002716178e-01,8.399999999999999689e-01,4.500000000000000000e+01,9.972441300604916137e+01
2.329174133358168319e+02,6.787480552618988838e+01,1.300694978067209107e+01,9.904737034789437899e+00,1.446217098277624569e+00,9.598201378023958341e-01,7.800000000000000266e-01,4.400000000000000000e+01,2.792661170733908307e+02
2.396256326211842236e+02,7.056053897348525084e+01,1.025243990268014826e+01,7.484601520817896869e+00,1.038061508781436881e+00,6.852242025229506872e-01,8.199999999999999512e-01,4.300000000000000000e+01,1.155110493558783276e+02
2.359586118414212024e+02,7.823530055600085120e+01,1.143070840637286878e+01,8.030029526325819234e+00,1.201718963393226147e+00,8.061976704806416150e-01,8.399999999999999689e-01,4.600000000000000000e+01,1.022631398593907903e+02
2.309707648119287171e+02,7.827936601707970965e+01,1.362773662349363590e+01,9.692233020994368786e+00,1.278268670686350417e+00,7.452972407896665263e-01,7.800000000000000266e-01,4.600000000000000000e+01,3.082997736238211814e+02
2.342335222646679540e+02,7.824985471002139548e+01,1.163899482117401618e+01,8.126111184644194907e+00,1.160672399527959975e+00,9.242540663298184356e-01,8.000000000000000444e-01,4.300000000000000000e+01,1.102745404875105351e+02
2.464262117099542877e+02,6.812240137074671509e+01,1.113664480850380656e+01,8.785102729268960076e+00,1.374566619659664646e+00,5.080308828984863023e-01,7.800000000000000266e-01,4.400000000000000000e+01,2.095472613164521363e+02
2.422623777959360893e+02,7.191212956317093585e+01,1.265495336098781820e+01,8.285844987591179489e+00,1.284837405617948569e+00,8.981852418114368852e-01,9.000000000000000222e-01,4.600000000000000000e+01,1.066673568064952917e+02
2.474870590332006657e+02,7.990062614388732243e+01,1.147918604523820463e+01,8.244176268881233227e+00,1.125427197677746349e+00,7.549534356240166222e-01,8.800000000000000044e-01,4.300000000000000000e+01,9.886280517569487358e+01
2.382736994099167021e+02,6.734041694486028007e+01,1.244681780330988730e+01,7.803170751477361833e+00,1.412701917215998249e+00,6.682003575947205176e-01,9.000000000000000222e-01,4.400000000000000000e+01,1.132044805603504756e+02
2.478449225475152389e+02,7.097702449690238780e+01,1.007173790171511918e+01,9.522317815916437667e+00,1.101829908833362293e+00,6.813633238294373173e-01,8.599999999999999867e-01,4.400000000000000000e+01,2.741067313246617800e+02
2.449007592431117359e+02,6.710338955272025885e+01,1.393067148903513086e+01,6.572725773932846849e+00,1.121051985485719271e+00,9.605423789440890037e-01,8.199999999999999512e-01,4.700000000000000000e+01,2.921550286287987888e+02
2.383624973911011011e+02,7.519345878853032161e+01,1.100667419964802107e+01,6.470954014717170466e+00,1.101505550383768295e+00,5.022815992835754084e-01,8.800000000000000044e-01,4.700000000000000000e+01,2.610374338566261372e+02
2.355648979746844418e+02,7.332785402965467370e+01,1.128456946086839352e+01,8.228652744095974469e+00,1.181567845930295180e+00,9.828020204159987339e-01,8.800000000000000044e-01,4.500000000000000000e+01,1.089509344442507341e+02
2.302360652244039727e+02,6.857869692109836990e+01,1.119280715805104975e+01,6.587752673313900686e+00,1.357475680294973230e+00,8.352770762579806441e-01,8.800000000000000044e-01,4.700000000000000000e+01,1.351569461969766905e+02
2.498669958399870552e+02,7.862684334444499257e+01,1.257330117517270551e+01,8.758443902533558756e+00,1.209879733985348205e+00,7.349871275538295556e-01,8.800000000000000044e-01,4.500000000000000000e+01,1.259715126695785017e+02
2.393558653149784732e+02,7.514916374635353691e+01,1.004664516264219998e+01,9.569572791186228500e+00,1.304057071234376863e+00,9.880854330710668876e-01,8.599999999999999867e-01,4.700000000000000000e+01,2.224481106738557230e+02
2.497771816160038725e+02,6.127583653427153365e+01,1.028982344721320352e+01,6.629810594847718619e+00,1.168059978198252580e+00,7.947282059128470966e-01,8.599999999999999867e-01,4.300000000000000000e+01,1.312371857086608031e+02
2.312078117313989480e+02,7.212969432683625826e+01,1.125980831703702734e+01,6.800274881254527060e+00,1.174824252654825152e+00,7.156002202677090862e-01,8.599999999999999867e-01,4.600000000000000000e+01,1.135168194549530227e+02
2.470556463686596942e+02,6.841301946617993224e+01,1.335043391564124349e+01,6.459246262230634805e+00,1.202024536570643898e+00,5.124718443912819055e-01,9.000000000000000222e-01,4.300000000000000000e+01,2.014524813557249274e+02
2.331470817160573290e+02,6.023078672142843004e+01,1.359396356376443826e+01,6.326165501723393980e+00,1.272618902536534868e+00,6.632443685388145216e-01,8.399999999999999689e-01,4.700000000000000000e+01,2.905769429628844023e+02
2.385390980301956745e+02,7.362049906892275430e+01,1.085858041427803222e+01,9.667113071844241290e+00,1.139580700016030290e+00,9.662482544728844269e-01,6.999999999999999556e-01,4.300000000000000000e+01,2.020991539618619299e+02
2.366820939173537397e+02,7.395413501495944786e+01,1.389068158080349669e+01,6.591657599556864255e+00,1.031216026580868750e+00,6.676757829590951321e-01,7.399999999999999911e-01,4.300000000000000000e+01,2.887397147583931769e+02
2.314265297326858786e+02,7.843526010707265073e+01,1.036786925315806229e+01,7.604080897641779302e+00,1.178081835891251261e+00,6.708403425282863930e-01,7.600000000000000089e-01,4.700000000000000000e+01,1.272653100588976542e+02
2.495750445977104448e+02,7.986459706029023664e+01,1.379120544348417532e+01,6.553365919580466326e+00,1.375268977313668151e+00,5.667574674846154181e-01,9.000000000000000222e-01,4.300000000000000000e+01,2.235452576384590486e+02
2.374513701679227324e+02,6.022470726730726653e+01,1.339393281565241622e+01,7.744282737343603173e+00,1.146325197978551147e+00,6.441905446827809190e-01,8.000000000000000444e-01,4.700000000000000000e+01,3.206036027561822834e+02
2.417592459022478124e+02,6.265362521589887734e+01,1.287851798563157857e+01,6.561754953220075848e+00,1.461678323734045604e+00,9.123042054273967638e-01,8.000000000000000444e-01,4.300000000000000000e+01,2.346162663283493544e+02
2.404465497134236784e+02,6.350403320714022470e+01,1.330386302252532005e+01,6.846540660408177104e+00,1.144694818996543573e+00,9.063302553096967973e-01,8.399999999999999689e-01,4.300000000000000000e+01,2.464405708757731475e+02
2.370768728951525475e+02,7.384542708593595250e+01,1.280071941745432262e+01,6.835036331795806497e+00,1.223220673849109152e+00,7.531684798998462549e-01,7.600000000000000089e-01,4.400000000000000000e+01,2.808933379372213608e+02
2.309706156436334936e+02,6.752451332882755253e+01,1.072743446755264074e+01,6.854645767671101453e+00,1.381607841800464920e+00,5.251040591399886992e-01,8.599999999999999867e-01,4.300000000000000000e+01,1.768787152045202902e+02
2.314458535477785119e+02,6.892319134846802342e+01,1.333508425765806038e+01,7.362704074746492466e+00,1.339430529862897234e+00,6.236197086725365768e-01,8.199999999999999512e-01,4.300000000000000000e+01,2.872832824118562485e+02
2.381962593012613354e+02,7.827778637821677421e+01,1.387859256867364621e+01,6.175438630775511584e+00,1.350119884364855638e+00,9.847298780978253063e-01,7.600000000000000089e-01,4.500000000000000000e+01,2.606233274205244470e+02
2.462736718175396220e+02,6.309651967219031121e+01,1.229304358210587900e+01,8.069745372496901936e+00,1.072915638320987908e+00,8.577540603307036715e-01,8.199999999999999512e-01,4.300000000000000000e+01,1.731315927816979467e+02
2.323606473271566415e+02,6.137071160932284641e+01,1.227584419528310455e+01,6.511935217745122628e+00,1.000071821687439799e+00,8.152243829680907439e-01,8.800000000000000044e-01,4.600000000000000000e+01,1.413791237767539144e+02
2.415814540702104978e+02,6.973400460075123419e+01,1.224930485338810016e+01,9.304799830976566710e+00,1.290798461991538471e+00,5.984172818763277002e-01,8.199999999999999512e-01,4.700000000000000000e+01,2.285592842563299882e+02
2.309497590023260898e+02,6.486594397784590171e+01,1.387432613034945028e+01,8.265369506010671330e+00,1.487760470619017728e+00,5.470892642332902955e-01,9.000000000000000222e-01,4.600000000000000000e+01,2.108221181001395905e+02
2.474277805899583598e+02,7.309866877428439125e+01,1.276518906485130245e+01,6.697215625112928450e+00,1.380098057679635115e+00,5.367962253840079523e-01,7.199999999999999734e-01,4.700000000000000000e+01,3.334676097513186619e+02
2.308617272633726145e+02,7.755038230163621904e+01,1.374611926131303363e+01,8.676718398976888125e+00,1.204595965519919432e+00,5.453728141821756470e-01,6.999999999999999556e-01,4.700000000000000000e+01,3.860261913702465790e+02
2.460637745028024597e+02,6.724874960365549725e+01,1.342381975889120405e+01,7.700099858749023696e+00,1.346338110221256379e+00,8.425261735224039983e-01,7.399999999999999911e-01,4.500000000000000000e+01,2.601130152302182523e+02
2.455854680878584304e+02,7.641449813393504087e+01,1.121488739655378986e+01,9.032420051843963904e+00,1.146106607399666633e+00,7.075437474811239191e-01,7.600000000000000089e-01,4.700000000000000000e+01,1.932828923028278325e+02
2.476583884039498002e+02,7.209337350409673206e+01,1.367527896785778374e+01,6.521769614844480145e+00,1.094407437526103255e+00,8.313732508045486025e-01,8.199999999999999512e-01,4.300000000000000000e+01,2.913996010941296504e+02
2.454340039560635205e+02,7.786118412047687798e+01,1.060480604033426921e+01,6.957825108638498790e+00,1.108458974462904312e+00,6.923811079431786419e-01,7.199999999999999734e-01,4.500000000000000000e+01,1.049650965627511709e+02
2.313520782598275503e+02,7.733377270712797724e+01,1.204693305261410963e+01,6.606302187495938227e+00,1.388830532658128281e+00,9.369315759727876447e-01,7.199999999999999734e-01,4.300000000000000000e+01,2.321544740027798639e+02
2.460041522025351526e+02,6.430957651195527092e+01,1.347274602001095722e+01,6.718422231470756678e+00,1.127312579054333685e+00,6.576863330526209195e-01,8.000000000000000444e-01,4.500000000000000000e+01,2.955921344677336720e+02
2.414479830987236539e+02,7.961268003331696264e+01,1.117214954581186603e+01,9.556944907130752398e+00,1.055013078070940802e+00,7.463770203148571980e-01,7.199999999999999734e-01,4.700000000000000000e+01,2.463906596188428750e+02
2.449653232952863675e+02,7.246945043663730246e+01,1.032504488688795874e+01,9.934597491492567656e+00,1.491344127739993919e+00,8.227667768204667276e-01,8.399999999999999689e-01,4.400000000000000000e+01,1.769346742337078808e+02
2.336873025890265296e+02,7.009312388620210754e+01,1.068849454541449262e+01,6.231886640725995186e+00,1.077278946555511041e+00,6.839911234357549663e-01,8.199999999999999512e-01,4.500000000000000000e+01,9.904624017702290928e+01
2.394859882009876912e+02,6.555696267057300020e+01,1.357004139749679439e+01,9.382499871096662503e+00,1.290376894703900934e+00,5.592279335734775536e-01,6.999999999999999556e-01,4.400000000000000000e+01,3.909132673688962427e+02
2.442423796809520127e+02,6.800815172424171351e+01,1.027584874818628258e+01,9.234162015330213080e+00,1.347154428961797601e+00,6.702892888195229881e-01,8.000000000000000444e-01,4.300000000000000000e+01,1.784424659276464240e+02
2.415322372124336425e+02,6.276649065170650488e+01,1.092777505303285324e+01,7.835295725497297248e+00,1.301507883225496931e+00,6.081172148053787252e-01,8.000000000000000444e-01,4.700000000000000000e+01,1.365740122872757354e+02
2.389933136301926311e+02,6.949673770443369847e+01,1.067922160139120535e+01,9.189361683157311944e+00,1.358606563110418275e+00,7.499155529970916723e-01,7.600000000000000089e-01,4.500000000000000000e+01,1.647823158528977388e+02
2.334568691782664303e+02,7.838234262862623325e+01,1.361871209671852689e+01,8.376493713422094700e+00,1.148256986869119700e+00,7.893222418457419565e-01,8.199999999999999512e-01,4.300000000000000000e+01,2.828328958741087149e+02
2.425819602672763153e+02,7.498292257891280599e+01,1.074739530189402892e+01,6.601911102096634565e+00,1.329218934264395191e+00,6.231863741006413715e-01,8.399999999999999689e-01,4.600000000000000000e+01,1.424186722991703107e+02
2.443463079104064377e+02,7.581959672212944668e+01,1.335126407439199525e+01,8.100658397149388179e+00,1.271886427270994435e+00,5.997726260656368602e-01,8.199999999999999512e-01,4.500000000000000000e+01,3.206809218363487730e+02
2.367974877490832455e+02,7.398113793948945727e+01,1.080894517610770933e+01,9.760154818034541435e+00,1.224061625358865868e+00,6.268048644675890957e-01,8.000000000000000444e-01,4.400000000000000000e+01,1.934146970412313067e+02
2.443814937620355181e+02,6.330062124800617340e+01,1.359718209023053781e+01,9.048611005635891047e+00,1.226100737987809719e+00,7.268160739198561426e-01,7.399999999999999911e-01,4.400000000000000000e+01,3.126586159604120780e+02
2.471037486078507754e+02,7.576828524922402153e+01,1.060537799736750841e+01,7.592027253492436678e+00,1.249001266211901218e+00,9.006863154357792611e-01,8.800000000000000044e-01,4.400000000000000000e+01,1.574296909751081728e+02
2.361762668932022393e+02,7.144261764537986892e+01,1.261671644628893851e+01,8.945952558238825958e+00,1.023767465282248379e+00,5.015265220568665416e-01,8.000000000000000444e-01,4.700000000000000000e+01,3.630770244063780865e+02
2.496879411061919427e+02,6.827718380226140482e+01,1.071836014682108740e+01,9.234226571082761126e+00,1.054196492423052689e+00,7.813598183834689070e-01,9.000000000000000222e-01,4.500000000000000000e+01,2.790045948346152045e+02
2.435081310208935577e+02,6.108717546305711465e+01,1.226804636960932449e+01,8.211002303258725377e+00,1.379930684900475990e+00,7.488099391753380019e-01,8.800000000000000044e-01,4.300000000000000000e+01,9.908878369629690042e+01
2.429800123388239115e+02,7.093592925519439518e+01,1.251002356941768667e+01,6.698926661756725132e+00,1.389245951615257990e+00,7.452836127124552457e-01,7.800000000000000266e-01,4.500000000000000000e+01,2.395669892077602015e+02
2.449559268007416222e+02,7.232115433139564686e+01,1.260736584071258193e+01,9.866534574448065698e+00,1.175174364800232407e+00,6.067189459368171889e-01,7.600000000000000089e-01,4.600000000000000000e+01,3.592898844810683840e+02
